id,code,station,active,stationType,nameDepartment,nameProvince,nameMunicipality,nameBasin,macroregion,latitude,longitude,altitude,owner,start,operator,photo,stationCategory,status
819,A-1766,Aguas Calientes_ENFE,False,Convencional,Cochabamba,Andrés Ibáñez,Tacopaya,Rio Caine,Altiplano,-17.822222,-66.6125,3375.0,,1968-01-01,,,,Inactivo
345,A-1961,Tucavaca (Satelital),False,Automática,Santa Cruz,Cordillera,Charagua,Qda. Los Ciros,Chaco,-18.516917,-60.8114,320.0,SENAMHI,2011-08-09,,stations/station/v7xd3f75qzs334p.png,,Inactivo
269,A-1465,Santa Ana - Yacuma,True,Automática,Beni,Yacuma,Santa Ana,Parte Baja del Rio Yacuma,Llanuras y Sabanas,-13.761781,-65.434592,145.0,NAABOL,2004-12-29,,,Meteorológica,Activo
580,A-2163,Aguayrenda,False,Convencional,Tarija,Abuná,Yacuiba,Rio Caiza,Chaco,-21.833333,-63.65,660.0,,1981-05-01,,,,Inactivo
1147,A-1766,Aguirre,False,Convencional,Cochabamba,Yacuma,Cochabamba,Rio Caine,Valles,-17.416667,-66.133333,2600.0,,1965-06-01,,,,Inactivo
1564,A-1763,Albosa,False,Convencional,Santa Cruz,Warnes,Warnes,Rio Chane,Chiquitania,-17.5,-63.166667,442.0,,1956-05-31,,,Meteorológica,Inactivo
1465,A-2065,Tumusla,True,Convencional,Potosí,Nor Chichas,Cotagaita,Comunidad Tumusla,Valles,-20.466667,-65.615833,2580.0,,1974-09-29,,stations/station/pl6j4samvgfsst0.png,Meteorológica,Inactivo
579,A-2163,Aguaraycito,True,Convencional,Tarija,Gran Chaco,Villa Montes,Tres Pozos,Chaco,-21.39,-63.412222,396.0,SENAMHI,1991-02-27,SENAMHI,,Meteorológica,Activo
1404,A-1668,Alto Villa Copacabana,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,RioTujsa Jahuira,Valles,-16.316667,-68.15,3300.0,,1987-04-30,,,Meteorológica,Inactivo
1399,A-1668,Alto Seguencoma,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.533333,-68.083333,3300.0,,1979-11-30,,,Meteorológica,Inactivo
1396,A-1963,Aimiri,False,Convencional,Santa Cruz,Angel Sandoval,Charagua,Rio Arke,Chaco,-19.35,-63.183333,710.0,,1976-10-01,,,,Inactivo
1322,A-1567,Alcoche,False,Convencional,La Paz,Arani,Teoponte,Rio Kaka,Yungas - Chapare,-15.733333,-67.666667,560.0,,1957-08-01,,,,Inactivo
1297,A-1766,Incachaca_Ayopaya,False,Convencional,Cochabamba,Abel Iturralde,Cocapata,Rio Cotacajes,Yungas - Chapare,-17.033333,-66.366667,3500.0,,1970-12-01,,,,Inactivo
668,A-2164,Alizos,False,Convencional,Tarija,Abel Iturralde,Uriondo,Rio Camacho,Valles,-21.816667,-64.866667,2040.0,,1977-12-01,,,,Inactivo
963,A-2167,Alota,False,Convencional,Potosí,Aroma,"Colcha ""K""",Rio Alota,Altiplano,-21.466667,-67.65,3820.0,,1985-07-01,,,,Inactivo
1085,A-1668,Alpacoma,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.516666999999998,-68.133333,3844.0,,1997-04-01,,,,Inactivo
1079,A-1668,Alto Lima,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.483333,-68.166667,4100.0,,1987-03-01,,,,Inactivo
1391,A-1864,Alto Seco,False,Convencional,Santa Cruz,Antonio Quijarro,Vallegrande,Parte Baja del Rio Guapay,Valles,-18.866667,-64.066667,1960.0,,1975-01-01,,,,Inactivo
1075,A-2065,Ampa Ampa,False,Convencional,Potosí,Andrés Ibáñez,Vitichi,Rio Jilche,Valles,-20.316667,-65.4,3020.0,,1980-12-01,,,,Inactivo
541,A-1765,Uyacti Punta,False,Convencional,Cochabamba,Carrasco,Totora,Rio Mizque,Valles,-17.757778,-65.126667,2880.0,SENAMHI,2010-11-28,SENAMHI,stations/station/ori8bc9imqpt1c6.png,Meteorológica,Mantenimiento
1543,A-1566,Ancoaque,False,Convencional,Cochabamba,Abel Iturralde,Palos Blancos,Parte Media del Rio Beni,Yungas - Chapare,-15.566667,-66.95,746.0,,1969-11-01,,,,Inactivo
1081,A-1568,Ancohoma,False,Convencional,La Paz,Andrés Ibáñez,Sorata,Rio Kaka,Yungas - Chapare,-15.733333,-68.5,3000.0,,1977-05-01,,,,Inactivo
582,A-1765,Angosto Molinero,False,Convencional,Cochabamba,Sara,Vila Vila,Rio Mizque,Valles,-17.983333,-65.633333,2560.0,,1971-01-01,,,,Inactivo
1285,A-1765,Jatun Mayo (Lacayas),False,Convencional,Cochabamba,Sajama,Colomi,Rio Espiritu Santo,Valles,-17.25,-65.966667,3500.0,,1970-01-01,,,,Inactivo
1187,A-2164,Junacas,False,Convencional,Tarija,Nicolás Suárez,Tarija,Rio Santa Ana,Valles,-21.433333,-64.466667,2300.0,,1977-12-01,,,,Inactivo
968,A-1965,Koa Koa,False,Convencional,Potosí,Abel Iturralde,Betanzos,Rio Khona Paya,Valles,-19.5,-65.416667,3325.0,,1995-11-01,,,,Inactivo
1518,A-1668,Alto Achachicala,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.347222,-68.084722,4383.0,SENAMHI,1990-12-30,SENAMHI,,Meteorológica,Inactivo
1492,A-1668,Alto Obrajes,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.516666999999998,-68.116667,3460.0,SENAMHI,1974-12-30,SENAMHI,,Meteorológica,Inactivo
891,A-2164,La Cabaña,False,Convencional,Tarija,Nicolás Suárez,Tarija,Rio Santa Ana,Valles,-21.583333,-64.616667,1870.0,,1978-05-01,,,,Inactivo
762,A-1766,Sunjani Misicuni,False,Convencional,Cochabamba,Sabaya,Quillacollo,Rio Cotacajes,Valles,-17.161667,-66.349722,3955.0,,1967-06-01,,,,Inactivo
986,A-1568,Angosto Quercano,False,Convencional,La Paz,Andrés Ibáñez,Mapiri,Rio Kaka,Yungas - Chapare,-15.35,-68.166667,489.0,,1975-10-01,,,,Inactivo
1393,A-1863,Angostura_sc,False,Convencional,Santa Cruz,Nicolás Suárez,Samaipata,Rio Hondo,Valles,-18.15,-63.566667,700.0,,1900-01-16,,,,Inactivo
1080,A-1469,Antaquilla,False,Convencional,La Paz,Angel Sandoval,Pelechuco,Collpawata,Yungas - Chapare,-14.866667,-69.3,4500.0,,1975-10-01,,,,Inactivo
627,A-1767,Antequera SAT,False,Convencional,Oruro,Andrés Ibáñez,Oruro,Sepulturas,Altiplano,-17.974722,-67.08,4057.0,,2012-12-01,,,,Inactivo
395,A-2167,Apacheta PTI,False,Convencional,Potosí,Sajama,"Colcha ""K""",Qda. Khollu Misi,Altiplano,-21.166667,-67.833333,5020.0,,2005-01-01,,,,Inactivo
1041,A-1468,Apolo SENAMHI,False,Convencional,La Paz,Angel Sandoval,Apolo,Rio Kaka,Yungas - Chapare,-14.716667,-68.516667,1383.0,,1942-07-01,,,,Inactivo
1327,A-1667,Araca,False,Convencional,La Paz,Sabaya,Cairoma,Rio Boopy,Valles,-16.8,-67.583333,3580.0,,1975-06-01,,,,Inactivo
1232,A-1964,Bartolo,False,Convencional,Chuquisaca,Alonso de Ibáñez,Padilla,Rio Azero,Valles,-19.5,-64.033333,1200.0,,1976-01-01,,,,Inactivo
1258,A-1864,Moro Moro,False,Convencional,Santa Cruz,Antonio Quijarro,Moromoro,Rio Mizque,Valles,-18.35,-64.316667,2340.0,,1969-09-01,,,,Inactivo
1702,A-1765,Tapacari (Automática),False,Convencional,Cochabamba,Tiraque,Tiraque,Rio Caine,Valles,-17.5,-65.616667,2909.0,,2018-08-31,,,Meteorológica,Inactivo
1271,A-1668,Tambillo (LPZ),False,Convencional,La Paz,Yacuma,Laja,Catavi,Altiplano,-16.566667,-68.5,3850.0,,1973-07-01,,,,Inactivo
92,A-1964,Gutierrez (GPRS),True,Automática,Santa Cruz,Cordillera,Gutiérrez,Parte Baja del Rio Guapay,Chaco,-19.420799,-63.5275,953.0,,2011-04-22,,stations/station/43stscxwbmk7lur.png,Meteorológica,Mantenimiento
1547,A-1967,Tumupasa_h,False,Convencional,Oruro,Ladislao Cabrera,Salinas de Garcí Mendoza,Ayllu Manasaya,Altiplano,-19.1,-67.933333,436.0,,1976-10-30,,,Hidrológica,Inactivo
1502,A-1568,Aucapata,False,Convencional,La Paz,Muñecas,Ayata,Rio Kaka,Yungas - Chapare,-15.316667,-68.65,2000.0,,1977-06-30,,,Meteorológica,Inactivo
1499,A-1567,Angosto Inicua,False,Convencional,La Paz,Larecaja,Teoponte,Rio Kaka,Yungas - Chapare,-15.316667,-67.566667,389.0,,1975-10-31,,,Meteorológica,Inactivo
422,A-1666,Atispaya Maravillas,False,Convencional,Cochabamba,Abel Iturralde,Cocapata,Rio Cotacajes,Yungas - Chapare,-16.71,-66.75,1350.0,,1978-01-01,,,,Inactivo
1476,A-1667,Entalleria,False,Convencional,La Paz,Sud Yungas,Yanacachi,Rio Boopy,Yungas - Chapare,-16.4,-67.666667,1840.0,,,,,Meteorológica,Inactivo
1333,A-1668,Ancara,False,Convencional,La Paz,Antonio Quijarro,El Alto,Rio Vilaque,Altiplano,-16.5,-68.3,3800.0,,1979-03-01,,,,Inactivo
1281,A-1865,Chaguarani,False,Convencional,Cochabamba,Mizque,Mizque,Rio Mizque,Valles,-18.056944,-65.511111,2050.0,,1977-02-28,,,Meteorológica,Inactivo
660,A-2165,Pasajes (GPRS),True,Automática,Tarija,Avilés,Yunchará,Villa Pacheco,Altiplano,-21.820801,-65.224998,3570.0,,2015-12-29,,,Meteorológica,Inactivo
296,A-1663,San Julian - Comunidad Los Angeles (GPRS),True,Automática telemétrica GPRS,Santa Cruz,Ñuflo De Chávez,San Julián,Rio Pailas,Chiquitania,-16.881901,-62.615402,249.0,PROFIN - ANAPO,2019-04-13,SENAMHI,,Meteorológica,Activo
1368,A-1769,Avaroa,False,Convencional,La Paz,Abel Iturralde,Charaña,Rio Tiquirani,Altiplano,-17.533333,-69.25,3953.0,,1971-01-01,,,,Inactivo
669,A-2264,Balapuca,False,Convencional,Tarija,Abaroa,Padcaya,Desembocadura del Rio Bermejo,Valles,-22.491111,-64.463889,577.0,,2005-04-01,,,,Inactivo
1087,A-1668,Batallas,False,Convencional,La Paz,Yacuma,Pucarani,Rio Sehuenka,Altiplano,-16.416667,-68.483333,3825.0,,1986-08-01,,,,Inactivo
1415,A-1363,Baures,False,Convencional,Beni,Antonio Quijarro,Baures,Rio Negro del Baures,Llanuras y Sabanas,-13.583333,-63.666667,144.0,,1987-01-01,,,,Inactivo
1344,A-1567,Bautista Saavedra,False,Convencional,La Paz,Azurduy,Caranavi,Rio Kaka,Yungas - Chapare,-15.716667,-67.583333,900.0,,1976-02-01,,,,Inactivo
409,A-1863,Bermejo SEARPI,False,Convencional,Santa Cruz,Sabaya,Samaipata,Rio Hondo,Valles,-18.1,-63.633333,1000.0,,1975-11-01,,,,Inactivo
410,A-1863,Bermejo_Sc,False,Convencional,Santa Cruz,Sabaya,Samaipata,Rio Hondo,Valles,-18.1,-63.633333,1000.0,,1978-06-01,,,,Inactivo
1263,A-1965,Betanzos,False,Convencional,Potosí,Abel Iturralde,Betanzos,Rio Tambo Mayu,Valles,-19.55,-65.45,3320.0,,1942-07-01,,,,Inactivo
816,A-1965,Betanzos_ENFE,False,Convencional,Potosí,Abel Iturralde,Betanzos,Rio Tambo Mayu,Valles,-19.5625,-65.459167,3330.0,,1968-01-01,,,,Inactivo
1705,A-1766,Bocatoma Misicuni,False,Convencional,Cochabamba,Quillacollo,Quillacollo,Rio Cotacajes,Valles,-17.126667,-66.321944,3735.0,,2005-12-31,,,Meteorológica,Inactivo
1483,A-1766,Bolivar_CBBA,False,Convencional,Cochabamba,Andrés Ibáñez,Bolivar,Rio San Pedro,Altiplano,-17.966667,-66.533333,2813.0,,1968-10-01,,,,Inactivo
1395,A-1662,Brecha Casarabe,False,Convencional,Santa Cruz,San Pedro de Totora,San Julián,Rio Pailas,Chiquitania,-16.7,-62.816667,250.0,,1977-09-01,,,,Inactivo
411,A-1763,Buen Retiro,False,Convencional,Santa Cruz,Abuná,Warnes,Rio Chane,Chiquitania,-17.216667,-63.05,275.0,,1977-01-01,,,,Inactivo
822,A-1766,Buen Retiro_ENFE,False,Convencional,Cochabamba,Angel Sandoval,Capinota,Rio Caine,Valles,-17.691111,-66.266111,2400.0,,1968-01-01,,,,Inactivo
1136,A-1663,Cabezas,False,Convencional,Santa Cruz,Angel Sandoval,San Pedro,Qda. Santa,Chiquitania,-16.783333,-63.316667,470.0,,1975-06-01,,,,Inactivo
1268,A-1667,Cajetillas,False,Convencional,La Paz,San Pedro de Totora,Cajuata,Rio Boopy,Yungas - Chapare,-16.5,-67.3,1000.0,,1975-11-01,,,,Inactivo
1346,A-1667,Calachaca,False,Convencional,La Paz,Sajama,Quime,Rio Boopy,Valles,-16.783333,-67.35,3600.0,,1975-09-01,,,,Inactivo
1366,A-1668,Calacoto C,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.566667,-68.083333,3280.0,,1975-01-01,,,,Inactivo
1238,A-1964,Chavarria,False,Convencional,Chuquisaca,Abuná,Sopachuy,Rio Azero,Valles,-19.368056,-64.555,2380.0,,1975-09-01,,,,Inactivo
1601,A-1964,El Villar (auto),False,Convencional,Chuquisaca,Tomina,El Villar,Rio Azero,Valles,-19.646944,-64.306667,2071.0,,,,,Meteorológica,Inactivo
1410,A-2167,Calcha de Lipez,False,Convencional,Potosí,Sabaya,"Colcha ""K""",Rio Calcha,Altiplano,-21.016667,-67.566667,3670.0,,1983-10-01,,,,Inactivo
964,A-2065,Calcha Nor Chichas,False,Convencional,Potosí,Andrés Ibáñez,Vitichi,Rio Vitichi,Valles,-20.383333,-65.466667,2945.0,,1980-04-01,,,,Inactivo
1006,A-2164,Calderillas,False,Convencional,Tarija,Abel Iturralde,Tarija,Rio Guadalquivir,Valles,-21.75,-64.95,2800.0,,1975-06-01,,,,Inactivo
1559,A-1965,Vilacaya,False,Convencional,Potosí,José María Linares,Puna,Rio Vilacaya,Valles,-19.983333,-65.483333,3230.0,,1976-08-31,,,Meteorológica,Inactivo
1501,A-1568,Ayata,False,Convencional,La Paz,Muñecas,Ayata,Rio Kaka,Yungas - Chapare,-15.333333,-68.75,2700.0,,1975-05-31,,,Meteorológica,Inactivo
1498,A-1668,Bella Vista LPZ,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.516666999999998,-68.1,3340.0,,1966-12-31,,,Meteorológica,Inactivo
560,A-1666,Bajo Chillavi,False,Convencional,Cochabamba,Abel Iturralde,Cocapata,Rio Cotacajes,Yungas - Chapare,-16.8325,-66.613056,3740.0,,2011-01-01,,,,Inactivo
1494,A-1668,Ballivian,False,Convencional,La Paz,Los Andes,Batallas,Rio Jachcha Jahuira,Altiplano,-16.083333,-68.45,4020.0,,1976-09-30,,,Meteorológica,Inactivo
1234,A-2065,Camargo,False,Convencional,Chuquisaca,Angel Sandoval,Camargo,Desembocadura del Rio Chico,Valles,-20.633333,-65.2,2440.0,,1944-01-01,,,,Inactivo
546,A-1668,Incachaca EPSAS,True,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.406944,-68.047778,4369.0,EPSAS,1999-12-30,EPSAS,,Meteorológica,Activo
1424,A-1863,Taruma,True,Convencional,Santa Cruz,Andrés Ibáñez,El Torno,Rio Hondo,Chiquitania,-18.083333,-63.433333,400.0,SENAMHI,1971-08-30,SENAMHI,,Meteorológica,Activo
1643,A-1668,Campamento Achachicala,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.404167,-68.100278,4265.0,,2019-01-31,,,Meteorológica,Inactivo
1629,A-1668,Campamento EBC N°3,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.43,-68.148333,3825.0,,2018-11-30,,,Meteorológica,Inactivo
645,A-1368,Campamento Ixiamas,False,Convencional,La Paz,Abel Iturralde,Ixiamas,Parte Baja del Rio Beni,Amazonia,-13.771944,-68.131667,274.0,,2015-10-31,,,Meteorológica,Inactivo
432,A-1766,Incachaca Chapare,False,Convencional,Cochabamba,Sajama,Vinto,Rio Caine,Valles,-17.388889,-66.361111,3000.0,,1952-01-01,,,,Inactivo
643,A-1467,Campamento Tumupasa,False,Convencional,La Paz,Abel Iturralde,San Buenaventura,Parte Baja del Rio Beni,Amazonia,-14.184167,-67.817222,328.0,,2015-09-30,,,Meteorológica,Inactivo
1135,A-1763,Buena Vista Sc,True,Convencional,Santa Cruz,Ichilo,Buena Vista,Rio Palacios,Chiquitania,-17.45,-63.666667,389.0,SENAMHI,1974-10-27,SENAMHI,,Meteorológica,Activo
1594,A-1661,El Paraiso,False,Convencional,Santa Cruz,Ñuflo De Chávez,Concepción,Rio Negro,Chiquitania,-16.133333,-61.916667,374.0,,,,,Meteorológica,Inactivo
1561,A-1765,Candelaria,False,Convencional,Cochabamba,Chapare,Colomi,Rio Espiritu Santo,Valles,-17.266666999999998,-65.933333,3380.0,,1960-08-31,,,Meteorológica,Inactivo
945,A-2164,Canasmoro,False,Convencional,Tarija,Alonso de Ibáñez,Villa San Lorenzo,Rio Guadalquivir,Valles,-21.35,-64.75,2080.0,,1944-11-01,,,,Inactivo
672,A-2164,Canchasmayu,False,Convencional,Tarija,Abaroa,Padcaya,Rio Camacho,Valles,-21.883333,-64.883333,1120.0,,1975-04-01,,,,Inactivo
1257,A-1964,Cantón Mendoza,False,Convencional,Chuquisaca,Antonio Quijarro,Villa Serrano,Rio Azero,Valles,-19.083333,-64.383333,1500.0,,1991-01-01,,,,Inactivo
412,A-1661,California Pailon,False,Convencional,Santa Cruz,Alonso de Ibáñez,San Miguel,Rio Zapacoz Sud,Chiquitania,-16.683333,-61.166667,260.0,,1990-09-01,,,,Inactivo
477,A-2064,Canchas Blancas Chuq,False,Convencional,Chuquisaca,Angel Sandoval,San Lucas,Rio Torre Mayu,Valles,-20.033333,-64.783333,3740.0,,1976-09-01,,,,Inactivo
639,A-2067,Llipi,False,Convencional,Potosí,Yacuma,"Colcha ""K""",Rio Chiquero,Altiplano,-20.760278,-67.346389,3681.0,,,,,,Inactivo
476,A-1668,Cañaviri,False,Convencional,La Paz,Nicolás Suárez,Nuestra Señora de La Paz,Rio Kaka,Valles,-16.2,-68.166667,3750.0,,1976-09-01,,,,Inactivo
598,A-1667,Capilla Pata,False,Convencional,La Paz,Sajama,Quime,Rio Boopy,Valles,-16.757778,-67.381667,2845.0,,2012-07-01,,,,Inactivo
1095,A-1667,Capiñata,False,Convencional,La Paz,Sajama,Cajuata,Rio Boopy,Yungas - Chapare,-16.65,-67.166667,2976.0,,1975-12-01,,,,Inactivo
673,A-2163,Capirenda,False,Convencional,Tarija,Abuná,Villa Montes,El Toro,Chaco,-21.1,-63.016667,701.0,,1975-06-01,,,,Inactivo
1093,A-1667,Caracato,False,Convencional,La Paz,Sabaya,Sapahaqui,Rio Boopy,Valles,-16.983333,-67.833333,2650.0,,1975-04-01,,,,Inactivo
1235,A-2063,Carandayti,False,Convencional,Chuquisaca,Sajama,Macharetí,El Vinal,Chaco,-20.666667,-63.116667,1575.0,,1976-08-01,,,,Inactivo
674,A-2163,Carapari,False,Convencional,Tarija,Abuná,Caraparí,Rio Carapari,Chaco,-21.833333,-63.75,805.0,,1975-07-01,,,,Inactivo
415,A-1864,Casas Viejas,False,Convencional,Santa Cruz,Antonio Quijarro,Pampa Grande,Rio Yapacanicito,Valles,-18.083333,-64.15,1580.0,,1981-10-01,,,,Inactivo
1091,A-1767,Caxata,False,Convencional,La Paz,Sabaya,Yaco,Rio Boopy,Altiplano,-17.133333,-67.333333,4100.0,,1977-11-01,,,,Inactivo
259,A-1765,Rio Chimoré (GPRS),True,Automática,Cochabamba,Yacuma,Chimoré,Rio Chimore,Yungas - Chapare,-16.983299,-65.133301,2800.0,,2016-07-05,,,,Inactivo
342,A-1565,Trinidad (Satelital),False,Satelital,Beni,Cercado Beni,Trinidad,Rio Ipurupuru,Llanuras y Sabanas,-14.811814,-64.895399,155.0,SENAMHI,2013-11-04,,stations/station/v7et3qzwjahitpz.png,Meteorológica,Inactivo
966,A-1965,Challviri,False,Convencional,Potosí,Angel Sandoval,Chaquí,Rio Tambo Mayu,Valles,-19.616667,-65.5,3370.0,,1984-01-01,,,,Inactivo
1659,A-1767,Caracollo Norte (ECEBOL),False,Convencional,Oruro,Cercado Oruro,Caracollo,Naciente del Rio Caraqcollo,Altiplano,-17.398056,-67.241111,4130.0,,2020-01-31,,,Meteorológica,Inactivo
820,A-1766,Changolla_ENFE,False,Convencional,Cochabamba,Andrés Ibáñez,Tacopaya,Rio Caine,Altiplano,-17.817778,-66.485,3360.0,,1968-01-01,,,,Inactivo
1581,A-1769,Charaña_ENFE,False,Convencional,La Paz,Pacajes,Charaña,Parte Baja del Rio Putani,Altiplano,-17.593056,-69.444722,4070.0,,1967-12-31,,,Meteorológica,Inactivo
1784,00034,Ñucchu_H,True,Convencional,Chuquisaca,Oropeza,Yotala,Rio Canchi Mayu,Valles,-19.2047,-65.2756,2398.0,SENAMHI,1973-12-03,SENAMHI,stations/station/phnif6sib58myhy.png,Hidrológica,Activo
1435,A-1568,Chaguaya,False,Convencional,La Paz,Larecaja,Sorata,Rio Kaka,Yungas - Chapare,-15.75,-68.816667,4500.0,,1979-09-30,,,Meteorológica,Inactivo
140,A-1865,Mizque (GPRS),False,Automática,Cochabamba,Mizque,Mizque,Rio Mizque,Valles,-17.918301,-65.3172,2045.0,Municipio de Yunchará,2016-06-19,,,Meteorológica,Inactivo
1058,A-1668,Huarina Cota Cota,False,Convencional,La Paz,Omasuyos,Huarina,Tola Tola,Altiplano,-16.176111,-68.630556,3838.0,SENAMHI,1972-09-29,SENAMHI,stations/station/htlnti3pv6bjh2z.png,,Inactivo
1155,A-1766,Charahuayto,False,Convencional,Cochabamba,Andrés Ibáñez,Ayopaya,Rio Cotacajes,Valles,-17.265278,-66.797222,2900.0,,1972-07-01,,,,Inactivo
1078,A-2165,Charaja,False,Convencional,Potosí,Antonio Quijarro,Tupiza,Nazareno,Valles,-21.583333,-65.6,3420.0,,1980-06-01,,,,Inactivo
1008,A-1769,Charaña,False,Convencional,La Paz,Abel Iturralde,Charaña,Rio Uchusuma,Altiplano,-17.583333,-69.45,4057.0,,1944-10-01,,,,Inactivo
654,A-1769,Charaña Aut.,False,Convencional,La Paz,Abel Iturralde,Charaña,Parte Baja del Rio Putani,Altiplano,-17.591111,-69.448611,4074.0,,2014-11-01,,,,Inactivo
1462,A-1666,Charapaya,False,Convencional,Cochabamba,Abel Iturralde,Ayopaya,Rio Cotacajes,Valles,-16.966667,-66.966667,2050.0,,1972-07-01,,,,Inactivo
538,A-1965,Ñuqui,False,Convencional,Potosí,José María Linares,Puna,Rio Turuquina,Valles,-19.968611,-65.303889,3307.0,,2009-07-31,,stations/station/xt3af4qtchujwkk.png,,Inactivo
967,A-1965,Chico Chico,False,Convencional,Potosí,Abaroa,Chaquí,Rio Chaqui Mayu,Valles,-19.666667,-65.55,3625.0,,1989-05-01,,,,Inactivo
569,A-2168,Chiguana_ENFE,False,Convencional,Potosí,Yacuma,San Pedro de Quemes,Cancha,Altiplano,-21.224167,-68.019444,3990.0,,1968-01-01,,,,Inactivo
1156,A-1665,Chimboco,False,Convencional,Cochabamba,Abel Iturralde,Villa Tunari,Rio Isiboro,Yungas - Chapare,-16.816667,-65.65,3170.0,,1980-10-01,,,,Inactivo
1398,A-1668,Ciudad Satélite,False,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.516666999999998,-68.15,4040.0,,1976-01-31,,,Meteorológica,Inactivo
1295,A-1766,Chorito,False,Convencional,Cochabamba,Abel Iturralde,Cocapata,Rio Cotacajes,Yungas - Chapare,-17.033333,-66.666667,3000.0,,1974-01-01,,,,Inactivo
1287,A-1764,Chulcumayu,False,Convencional,Cochabamba,Yacuma,Pojo,Rio Mizque,Valles,-17.75,-64.816667,1900.0,,1968-07-01,,,,Inactivo
1182,A-2164,Concepcion TJA,False,Convencional,Tarija,Avilés,Uriondo,Rio Camacho,Valles,-21.7,-64.616667,1710.0,,1975-05-31,,,Meteorológica,Inactivo
931,A-2065,Palca Higueras,False,Convencional,Potosí,Nor Chichas,Cotagaita,Qda Potosi,Valles,-20.683333,-65.433333,2560.0,,1975-12-31,,stations/station/o7deiwnt9nmquwy.png,,Inactivo
1056,A-1568,Chuma,False,Convencional,La Paz,Alonso de Ibáñez,Mocomoco,Rio Kaka,Altiplano,-15.4,-68.933333,3000.0,,1979-10-01,,,,Inactivo
1100,A-1668,Chuñavi Alto,False,Convencional,La Paz,Yacuma,Pucarani,Rio Sehuenka,Altiplano,-16.316667,-68.333333,4000.0,,1976-11-01,,,,Inactivo
913,A-1767,Chuquiña,False,Convencional,Oruro,Sajama,Toledo,Qda. Phusakkollu,Altiplano,-17.786944,-67.463889,3735.0,,1951-01-01,,,,Inactivo
554,A-1767,Chuquiña AT,False,Convencional,Oruro,Sajama,Caracollo,Qda. Phusakkollu,Altiplano,-17.776944,-67.464722,3735.0,,2011-01-01,,,,Inactivo
679,A-2164,Ciudad-Tja,False,Convencional,Tarija,Nicolás Suárez,Tarija,Rio Guadalquivir,Valles,-21.538333,-64.726944,1864.0,,1985-10-01,,,,Inactivo
417,A-1765,Cliza,False,Convencional,Cochabamba,Antonio Quijarro,Cliza,Rio Caine,Valles,-17.586111,-65.931944,1761.0,,1958-01-01,,,,Inactivo
574,A-1765,Cliza_ENFE,False,Convencional,Cochabamba,Antonio Quijarro,Cliza,Rio Caine,Valles,-17.591667,-65.936389,2720.0,,1968-01-01,,,,Inactivo
1152,A-1765,Cocapata,False,Convencional,Cochabamba,Abel Iturralde,Anzaldo,Rio Caine,Valles,-17.966667,-65.85,2025.0,,1976-07-01,,,,Inactivo
1316,A-1668,Cocotani,False,Convencional,La Paz,Abaroa,Achacachi,Tola Tola,Altiplano,-16.15,-68.85,3830.0,,1977-05-01,,,,Inactivo
953,A-1968,Coipasa,False,Convencional,Oruro,Sabaya,Coipasa,Sin Nombre,Altiplano,-19.283333,-68.266667,3680.0,,1976-01-01,,,,Inactivo
577,A-1763,Colonia Pirai,False,Convencional,Santa Cruz,Nicolás Suárez,Santa Cruz de la Sierra,Parte Baja del Rio Guapay,Chiquitania,-17.766666999999998,-63.15,396.0,,1991-09-01,,,,Inactivo
947,A-2164,Colon Norte,False,Convencional,Tarija,Abel Iturralde,Uriondo,Rio Camacho,Valles,-21.716667,-64.633333,1800.0,,1987-01-01,,,,Inactivo
